internal_id,closest_1,closest_2,closest_3
1229,1230,22272,30551
1230,494,32455,30548
1231,18718,325,3567
1232,3824,30697,3522
1233,30557,20063,335
1234,2329,3767,8126
1235,11225,23692,26932
1236,2349,16759,41
1237,11211,22541,9024
1238,2469,3124,907
1239,529,2669,26524
1240,3715,29323,26622
1241,5880,33373,11928
1242,900,907,3681
1243,7597,17458,21312
1244,9393,11627,9443
1245,5910,1246,11366
1246,30702,1245,5910
1247,30703,2328,1246
1248,11366,3719,8158
1249,28038,28039,3641
1250,27453,3732,25392
1251,1252,53,2440
1252,53,1056,19869
1253,1042,1130,11292
1254,9711,12830,28425
1255,707,2498,15524
1256,16306,8158,16746
1257,6402,17872,23783
1258,10363,12420,10376
1259,229,2789,29538
1260,30396,28325,2440
1261,13188,800,9858
1262,29584,13000,3926
1263,11351,12349,13958
1264,658,22932,176
1265,18220,18523,11237
1266,5409,6528,30639
1267,34459,30642,9711
1268,9711,12830,28425
1269,866,17553,32632
1270,3825,224,16519
1271,23282,2980,3724
1272,7826,22722,1284
1273,276,3426,30694
1274,30695,33698,7985
1275,9286,16956,25518
1276,15294,23670,8599
1277,30243,11856,666
1278,30247,21424,17591
1279,29419,6807,470
1280,30251,2044,30243
1281,30254,3850,26490
1282,30259,23115,5244
1283,30262,30604,855
1284,11659,22722,3870
1285,34222,26370,2471
1286,7398,6861,7085
1287,2447,262,513
1288,2145,12857,12339
1289,7078,30850,6835
1290,2416,6079,12327
1291,30699,7302,7986
1,2,3,4
1293,22832,910,5896
1294,26465,27453,1062
1295,26474,23763,27453
1296,26480,26629,16466
1297,26485,2355,3242
1298,26630,1302,26488
1299,26500,26631,16164
1300,27435,27449,26631
1301,1250,3941,33194
1302,26632,27441,27445
1303,9747,1341,26633
1304,26633,7497,16759
1305,25555,30604,855
1306,26634,30575,12316
1307,31252,15090,2532
1308,26635,26466,23208
1309,26635,28274,3686
1310,22471,16629,25700
1311,28324,2596,2599
1312,26637,2748,2714
1313,601,102,26637
1314,14365,20560,5932
1315,26638,2790,24024
1316,32850,7108,22764
1317,7193,6447,203
1318,26639,425,29602
1319,9846,26473,21219
1320,10515,31987,13188
1321,26641,3794,16601
1322,30534,30579,30588
1323,2361,26439,10134
1324,26449,26642,385
1325,26643,32471,2545
1326,32592,26466,3299
1327,26644,3299,7179
1328,26506,26455,26508
1329,22901,8606,32592
1330,26486,26645,3844
1331,26645,30429,26491
1332,13329,26646,26497
1333,6322,6331,6332
1334,26507,34757,1234
1335,26647,2331,1336
1336,2331,15921,26648
1337,26648,7585,23774
1338,26520,26648,6981
1339,7406,26401,24162
1340,2364,26649,26538
1341,9747,1303,26506
1342,21130,7835,17730
1343,1437,30507,26615
1344,26617,21424,32053
1345,26619,26651,11073
1346,26652,26620,26621
1347,26447,17860,30354
1348,26410,26459,26455
1349,26460,34682,28227
1350,26464,32361,32315
1351,23792,23110,16757
1352,2109,26470,33447
1353,21219,30863,30519
1354,12586,33745,22965
1355,26591,30863,1353
1356,26492,614,33449
1357,29439,26496,6958
1358,90,92,2299
1359,26506,26455,26508
1360,15910,28007,9871
1365,2341,2340,1366
1366,1365,2341,2340
1367,2342,26436,26560
1368,3496,6041,22583
1369,26565,27994,27995
1370,26577,26565,18594
1371,17771,3098,7217
1372,26455,26508,30367
1373,30400,16715,26623
1374,26623,592,30371
1375,30375,917,1334
1376,26624,30380,1178
1377,28321,1182,30427
1378,26625,27428,3230
1379,22444,26625,2660
1380,26626,26469,25529
1381,26424,26476,1230
1382,26437,29482,26627
1383,26627,26437,26442
