internal_id,closest_1,closest_2,closest_3
8688,1477,1497,1503
1,2,3,4
1,2,3,4
8691,6486,264,1389
3613,5971,8650,8692
1,2,3,4
8694,8732,8736,16210
1477,1497,1503,1508
1477,1497,1503,1508
264,1389,2303,3385
8698,12910,13001,15742
8699,8756,9732,9797
8700,8713,16778,9000
8701,8764,23013,8856
1,2,3,4
1,2,3,4
8346,8704,8801,8807
264,1389,2303,3385
8706,13416,14110,18153
1,2,3,4
1,2,3,4
8709,9631,12420,16941
1477,1497,1503,1508
8711,8933,13535,16045
8712,8720,9328,13206
8700,8713,16778,9000
1,2,3,4
8715,9628,12503,12517
8716,9362,21087,8750
8717,13301,13471,18838
5985,8718,8941,9590
8719,3560,5939,7995
8712,8720,9328,13206
8722,8727,12859,20261
1,2,3,4
1,2,3,4
5957,7090,8242,8248
3590,3598,5914,7753
8722,8727,12859,20261
1,2,3,4
8729,14699,14700,15869
8730,8729,14699,14700
5915,8282,8366,8389
8694,8732,8736,16210
187,322,2405,7123
1,2,3,4
1,2,3,4
8694,8732,8736,16210
1,2,3,4
1,2,3,4
8739,10219,20490,9522
5715,5741,8131,8188
3576,8741,10026,10536
7474,8742,10135,13846
1,2,3,4
1,2,3,4
264,1389,2303,3385
1,2,3,4
1,2,3,4
3494,7224,8748,12649
264,1389,2303,3385
8750,9362,21087,23822
3578,5960,8144,8473
1,2,3,4
8753,9270,13051,15174
8754,35624,15959,5755
1,2,3,4
8699,8756,9732,9797
1,2,3,4
1,2,3,4
8759,19998,14357,12245
264,1389,2303,3385
8761,14253,3576,8741
1,2,3,4
8404,8413,8763,9880
8701,8764,23013,8856
1,2,3,4
1,2,3,4
264,1389,2303,3385
1,2,3,4
2100,3435,5614,5778
1,2,3,4
8771,16183,18168,16201
264,1389,2303,3385
264,1389,2303,3385
1553,5931,8205,8774
8775,15597,22836,8034
6853,7164,7377,7544
8777,14430,8263,9553
1,2,3,4
1,2,3,4
1,2,3,4
8781,16713,13186,13306
1,2,3,4
8783,9039,9861,10372
8784,8791,10633,20040
1,2,3,4
6853,7164,7377,7544
1,2,3,4
8788,13782,29559,8118
1,2,3,4
8790,13709,18811,5803
8791,10633,20040,8784
8792,5803,7147,8790
3615,3618,7540,8793
8008,8794,1970,22318
1,2,3,4
1,2,3,4
8797,15475,10217,8802
1,2,3,4
1,2,3,4
8800,8907,8985,21119
8346,8704,8801,8807
8802,8813,12762,22844
8803,8077,22946,22998
8804,8924,8987,9006
1,2,3,4
264,1389,2303,3385
8346,8704,8801,8807
8808,6807,30254,2928
1,2,3,4
5715,5741,8131,8188
8811,15230,8014,8331
264,1389,2303,3385
8813,12762,22844,22845
8814,6632,6634,6636
8815,8237,8044,13965
1,2,3,4
1,2,3,4
5915,8282,8366,8389
8819,12577,20247,29254
1,2,3,4
8821,2084,7912,8830
1,2,3,4
8823,8300,5915,8282
1,2,3,4
8825,14528,25578,25596
8014,8331,8414,8633
1,2,3,4
1,2,3,4
8829,11464,18595,8007
2084,7912,8830,8187
8831,7536,9429,10099
8832,5985,8718,8709
8833,14705,15056,17078
8834,9516,14172,14415
1,2,3,4
8836,8861,11632,12506
8837,22715,30793,16491
7592,7613,8374,8838
3578,5960,8144,8473
1,2,3,4
8841,8240,10072,14996
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
8846,3552,19674,3600
8847,5699,12886,3615
3578,5960,8144,8473
8849,14133,13269,14001
1,2,3,4
1,2,3,4
8852,9327,25584,16966
8853,12831,14656,16725
8854,8855,23521,22490
8854,8855,23521,22490
8856,12523,17304,23026
3615,3618,7540,8793
8858,10205,9383,10200
1,2,3,4
1,2,3,4
8836,8861,11632,12506
8228,8862,10003,12500
3582,7833,8343,8863
1,2,3,4
1,2,3,4
264,1389,2303,3385
1,2,3,4
8868,8175,8183,8324
1,2,3,4
8870,18676,5800,9240
8871,8879,8889,12923
8872,8882,8902,32755
1,2,3,4
264,1389,2303,3385
8875,18212,21474,9213
8876,9105,10401,14374
5715,5741,8131,8188
1,2,3,4
8879,8889,12923,22582
8880,12251,19901,10593
8881,10391,33410,15829
8882,8902,8872,22401
1,2,3,4
264,1389,2303,3385
8885,9385,20325,5715
1,2,3,4
264,1389,2303,3385
1,2,3,4
8879,8889,12923,22582
264,1389,2303,3385
8891,8872,3554,7986
8892,10165,5715,5741
1,2,3,4
8894,10149,10592,22302
1,2,3,4
3578,5960,8144,8473
264,1389,2303,3385
8898,10535,18822,20347
1,2,3,4
8900,6629,8042,19978
1,2,3,4
8902,8882,8872,26386
1,2,3,4
264,1389,2303,3385
8905,9137,9125,9159
1,2,3,4
8800,8907,8985,21119
1,2,3,4
8909,3568,8076,8085
8910,7526,9871,15562
5736,5746,8149,8275
8912,11876,8458,14850
6632,6634,6636,8913
1,2,3,4
8915,9391,10719,10821
1,2,3,4
8917,8923,24025,29275
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
8922,8930,26717,23499
8923,24025,29275,28556
8804,8924,8987,9006
264,1389,2303,3385
7537,8201,8926,9048
4379,4417,4444,6835
8928,7679,10799,11283
8929,9150,13870,14455
8930,153,23499,26717
8931,9335,15425,7289
8932,5620,7752,9413
8711,8933,13535,16045
1,2,3,4
1,2,3,4
1,2,3,4
8158,8937,9733,9745
1,2,3,4
1,2,3,4
1,2,3,4
8941,9590,9597,12105
1,2,3,4
1,2,3,4
8944,22900,6827,7690
3567,5733,5766,5782
8946,8114,9081,9100
8947,19677,9016,14193
1,2,3,4
264,1389,2303,3385
8950,10216,32291,8969
8951,20362,20396,14265
2125,5622,5724,5924
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
8957,12272,14871,24190
1,2,3,4
3556,8959,9610,13093
1,2,3,4
1,2,3,4
8962,8970,22680,16853
8669,8963,9019,10299
1,2,3,4
1,2,3,4
8966,9296,13505,13614
7936,8967,14701,25059
1,2,3,4
8969,19610,3613,5971
8962,8970,22680,16853
8971,10910,11633,16553
8972,9253,10342,10552
1,2,3,4
1,2,3,4
7245,8975,8991,9780
8976,9047,29504,29609
6758,6764,6767,6771
1,2,3,4
264,1389,2303,3385
1,2,3,4
1,2,3,4
8982,8283,9364,9433
1,2,3,4
8984,5638,5661,7413
8800,8907,8985,21119
1,2,3,4
8804,8924,8987,9006
1,2,3,4
1,2,3,4
8990,13868,13751,7808
7245,8975,8991,9780
8992,9000,10136,10146
627,2466,2475,2958
264,1389,2303,3385
1,2,3,4
1,2,3,4
8997,9005,10620,13561
8998,10932,27172,27173
264,1389,2303,3385
9000,10136,10146,12890
1,2,3,4
1,2,3,4
9003,3624,3590,3598
264,1389,2303,3385
8997,9005,10620,13561
8804,8924,8987,9006
264,1389,2303,3385
1,2,3,4
9009,13552,18350,22750
1,2,3,4
9011,8682,8319,14302
1,2,3,4
3590,3598,5914,7753
1,2,3,4
1,2,3,4
9016,14193,20319,20279
1,2,3,4
1,2,3,4
8669,8963,9019,10299
3615,3618,7540,8793
3568,8076,8085,8204
1,2,3,4
1,2,3,4
9024,14265,16209,20396
1,2,3,4
9026,10430,21376,18513
1,2,3,4
5721,9028,12573,12724
1,2,3,4
9030,8140,14273,8364
1,2,3,4
1,2,3,4
9033,16375,18727,18879
9034,8050,19489,15795
8441,9035,9043,11666
5700,8322,8543,9036
1,2,3,4
6983,7476,8147,8660
8783,9039,9861,10372
1,2,3,4
4379,4417,4444,6835
6499,9042,10177,10610
8441,9035,9043,11666
5737,9044,10465,12374
1,2,3,4
3613,5971,8650,8692
9047,8976,15769,8059
7537,8201,8926,9048
1,2,3,4
5915,8282,8366,8389
9051,9467,21384,9835
3567,5733,5766,5782
264,1389,2303,3385
8034,8375,9054,9689
8016,8022,9055,10621
3613,5971,8650,8692
1,2,3,4
1,2,3,4
9059,8679,9068,13963
9060,9482,9502,9603
9061,12750,9335,15425
1,2,3,4
264,1389,2303,3385
4379,4417,4444,6835
1,2,3,4
1,2,3,4
9067,12674,12797,15108
8679,9068,13963,17129
1,2,3,4
1,2,3,4
9071,10095,9779,14158
264,1389,2303,3385
9073,9082,20239,15695
9074,10521,12492,15989
1,2,3,4
8659,9076,19337,20298
9077,9078,9086,9087
9077,9078,9086,9087
9079,8237,8815,4379
1,2,3,4
8114,9081,9100,9143
9082,20239,9073,15695
9083,9094,14045,19699
9084,12314,20432,19412
9085,8659,9076,19337
9077,9078,9086,9087
9077,9078,9086,9087
5915,8282,8366,8389
1,2,3,4
1,2,3,4
4379,4417,4444,6835
1,2,3,4
9093,2125,5622,5724
9094,14045,19699,18652
1,2,3,4
9096,9009,13552,18350
9097,14645,22739,18928
9098,9060,9482,9502
1,2,3,4
8114,9081,9100,9143
2089,6128,9101,10486
1,2,3,4
3590,3598,5914,7753
1,2,3,4
8876,9105,10401,14374
1,2,3,4
9107,11563,12293,12303
9108,9784,7936,8967
1,2,3,4
1,2,3,4
1,2,3,4
3590,3598,5914,7753
264,1389,2303,3385
9114,11843,11066,32111
9115,9122,9848,13351
1,2,3,4
1,2,3,4
8111,8168,8295,8464
9119,9159,13783,14777
1,2,3,4
1,2,3,4
9115,9122,9848,13351
8111,8168,8295,8464
264,1389,2303,3385
9125,8425,8858,33396
264,1389,2303,3385
9127,5705,10304,10306
1,2,3,4
9129,16792,17639,17741
9130,9137,9175,3978
9131,9140,14069,12162
1,2,3,4
9133,6457,16600,17063
2090,8316,9134,13654
1,2,3,4
9136,9139,9323,10421
9137,14528,9130,12556
9138,14825,14790,21038
9136,9139,9323,10421
9140,9131,14069,12162
3590,3598,5914,7753
1,2,3,4
8114,9081,9100,9143
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
5894,9149,5697,14790
9150,13870,14455,14513
7251,9151,12349,13142
1,2,3,4
9153,8241,8249,16955
7428,9154,9343,9411
8082,9155,9277,10094
9156,16905,17538,18660
1,2,3,4
9158,9164,26739,2447
9159,9119,13783,14777
9160,9169,9693,22545
9161,4379,4417,4444
1,2,3,4
1,2,3,4
9158,9164,26739,2447
7402,9165,9354,7428
1477,1497,1503,1508
1,2,3,4
9168,9176,16389,18762
9160,9169,9693,22545
9170,13543,15850,2125
264,1389,2303,3385
9172,9794,5983,5943
1,2,3,4
171,242,244,251
9175,16923,18255,25490
9176,16389,18762,9168
9177,7210,7216,19290
1,2,3,4
9179,5429,1477,1497
1,2,3,4
1,2,3,4
1,2,3,4
4313,7081,9183,27672
9184,11986,11680,33513
1,2,3,4
264,1389,2303,3385
9187,9218,13120,22327
9188,22374,7143,7136
9189,14754,16700,17289
6358,6528,7334,7343
9191,14881,14873,123
1,2,3,4
9193,9207,9215,9234
9194,9227,9527,12580
1,2,3,4
6632,6634,6636,8913
9197,13592,13602,9188
9198,9687,13987,14047
7828,7887,7932,9199
1,2,3,4
1,2,3,4
1,2,3,4
9203,8140,14273,12555
1,2,3,4
6632,6634,6636,8913
1,2,3,4
9207,9215,9234,9225
1,2,3,4
1,2,3,4
1,2,3,4
9211,19070,19264,22966
19,93,105,259
9213,31889,22522,8875
1,2,3,4
9207,9215,9234,9225
8657,9216,10117,10466
9217,9335,15425,7289
9187,9218,13120,22327
8376,9219,14518,18708
9220,8114,9081,9100
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9225,9244,9255,9207
1,2,3,4
9194,9227,9527,12580
1,2,3,4
3417,9229,12295,22822
8114,9081,9100,9143
1,2,3,4
264,1389,2303,3385
9233,32577,12047,32711
9207,9215,9234,9225
1,2,3,4
9236,9339,9263,9396
9237,9247,455,3723
1,2,3,4
264,1389,2303,3385
5800,9240,9249,9344
1,2,3,4
1,2,3,4
9243,1190,28161,17
9225,9244,9255,9207
1,2,3,4
1,2,3,4
9247,9237,455,3723
1,2,3,4
5800,9240,9249,9344
9250,13776,8040,8047
1,2,3,4
1477,1497,1503,1508
8972,9253,10342,10552
1,2,3,4
9225,9244,9255,9207
9256,9338,10432,14502
9257,13282,15158,20561
7828,7887,7932,9199
1,2,3,4
1477,1497,1503,1508
9261,6457,16600,17063
1,2,3,4
9263,9396,9236,9339
9264,9844,13309,13376
9265,9804,16144,16072
4393,7997,8534,9266
1,2,3,4
7287,9268,9521,9530
1,2,3,4
9270,13051,15174,15187
5736,5746,8149,8275
9272,9741,14755,16801
9273,9286,10509,12855
9274,10102,10531,12764
9275,7287,9268,9521
9276,10865,9804,16144
8082,9155,9277,10094
9278,14439,16404,19604
1,2,3,4
9280,17101,14816,15112
8400,9281,9410,9421
9282,9292,22353,18056
1,2,3,4
9284,10429,13812,15209
9285,16166,14070,15237
9273,9286,10509,12855
3578,5960,8144,8473
9288,9366,9453,23345
1,2,3,4
1,2,3,4
264,1389,2303,3385
9292,9282,10154,17108
1,2,3,4
1,2,3,4
8258,9295,9518,12717
8966,9296,13505,13614
5223,9297,13730,15059
1,2,3,4
8646,8649,9299,15300
9300,9312,10058,24199
8111,8168,8295,8464
5736,5746,8149,8275
264,1389,2303,3385
1,2,3,4
9305,14265,16209,20396
9306,11678,8283,9364
1,2,3,4
2100,3435,5614,5778
9309,11005,2012,6253
1,2,3,4
1,2,3,4
9300,9312,10058,24199
1,2,3,4
1,2,3,4
1,2,3,4
9316,14848,29366,15051
2100,3435,5614,5778
9318,13197,8712,8720
264,1389,2303,3385
264,1389,2303,3385
9321,9331,15953,22831
1,2,3,4
9136,9139,9323,10421
8094,8293,8301,9324
3568,8076,8085,8204
1,2,3,4
9327,25584,16966,20544
8712,8720,9328,13206
1,2,3,4
9330,9236,9339,9263
9321,9331,15953,22831
1,2,3,4
1,2,3,4
1,2,3,4
9335,15425,33757,5804
1,2,3,4
1,2,3,4
9256,9338,10432,14502
9236,9339,9263,9396
9340,9348,13072,14783
1,2,3,4
1,2,3,4
7428,9154,9343,9411
5800,9240,9249,9344
9345,10017,12379,12380
9346,15586,16726,10385
9347,33517,33577,5800
9340,9348,13072,14783
1,2,3,4
1,2,3,4
9351,6450,27529,7592
264,1389,2303,3385
1,2,3,4
7402,9165,9354,7428
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9360,9380,12511,29554
7592,7613,8374,8838
9362,8750,8716,21087
9363,3417,9229,12295
8283,9364,9433,10034
1,2,3,4
9288,9366,9453,23345
9367,25693,26949,30727
1553,5931,8205,8774
7592,7613,8374,8838
1,2,3,4
3567,5733,5766,5782
9372,14768,15813,16176
1,2,3,4
1,2,3,4
1,2,3,4
9376,9443,9434,9393
1,2,3,4
8363,8429,9378,10350
7592,7613,8374,8838
9360,9380,12511,29554
1,2,3,4
3615,3618,7540,8793
9383,18976,10323,11641
9384,9393,25488,23503
9385,20325,8885,7803
1,2,3,4
9387,12436,10571,17449
5800,9240,9249,9344
9389,7126,9399,13159
9390,5976,9931,11362
8915,9391,10719,10821
9392,20034,32272,7938
9393,9443,9434,9384
9394,17518,20325,9385
8175,8183,8324,8474
9263,9396,9236,9339
1,2,3,4
1,2,3,4
7126,9399,13159,13492
1,2,3,4
3567,5733,5766,5782
9402,9426,9384,22904
9403,32132,6754,13332
1,2,3,4
9405,9662,16136,12653
9406,13040,10320,11621
9407,17160,15752,14377
9408,7764,7821,8421
9409,23879,26951,17971
8400,9281,9410,9421
9411,7428,9154,9343
9412,12134,12704,13490
5620,7752,9413,9566
6853,7164,7377,7544
3386,5799,5991,7802
9416,9927,9937,10029
9417,23879,17971,9434
7523,9418,14095,17169
7735,7774,9419,11493
1,2,3,4
8400,9281,9410,9421
1,2,3,4
6853,7164,7377,7544
9425,12538,7403,5700
9426,9402,22904,22957
264,1389,2303,3385
9428,21263,18218,18561
7536,9429,10099,10100
9430,4429,264,1389
9431,8327,16407,16864
3567,5733,5766,5782
8283,9364,9433,10034
9434,9443,11264,23503
5800,9240,9249,9344
9436,13888,17702,19036
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1328,1529,1537,1597
8675,8681,9442,9465
9443,9434,9376,25488
9444,20140,5298,11462
1,2,3,4
1,2,3,4
9447,3613,5971,8650
3393,3564,6768,6778
9449,8482,16995,8111
9450,32348,27598,2889
1,2,3,4
1,2,3,4
9288,9366,9453,23345
4393,7997,8534,9266
1,2,3,4
9456,7643,13336,14067
9457,12650,14694,14955
9458,11905,28415,25704
1,2,3,4
9460,9997,8007,9543
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
8675,8681,9442,9465
1328,1529,1537,1597
9467,9835,9264,9844
9468,9480,19136,19491
1,2,3,4
1,2,3,4
1,2,3,4
9473,19531,9060,9482
9474,14073,15203,13256
9475,10246,10526,12213
3613,5971,8650,8692
3613,5971,8650,8692
5967,9478,16128,16780
9479,10314,12147,33398
9480,19136,19491,22692
9481,10092,7982,10101
9060,9482,9502,9603
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9489,10792,10826,10848
1,2,3,4
1,2,3,4
1,2,3,4
9493,8606,22769,22771
9494,19156,12730,14964
9495,2758,8180,15121
2125,5622,5724,5924
9497,10848,12215,16765
9498,10572,13679,13954
3567,5733,5766,5782
9500,9524,9517,23503
8409,9501,9497,3567
9060,9482,9502,9603
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
2125,5622,5724,5924
1,2,3,4
9509,8320,12679,29362
9510,9498,10572,13679
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
8834,9516,14172,14415
9517,9524,9500,16824
8258,9295,9518,12717
9519,23998,29790,4379
1,2,3,4
7287,9268,9521,9530
9522,13684,2090,8316
1,2,3,4
9524,9517,9500,23879
5926,8037,8687,9525
9526,11607,5620,7752
9194,9227,9527,12580
4379,4417,4444,6835
9529,9925,12409,7981
7287,9268,9521,9530
1,2,3,4
8111,8168,8295,8464
1,2,3,4
9534,187,322,2405
1,2,3,4
9536,9540,9557,9961
1,2,3,4
1,2,3,4
1,2,3,4
9536,9540,9557,9961
1,2,3,4
1,2,3,4
8007,9543,9560,9949
1,2,3,4
9545,9736,9743,19724
9546,13875,15289,15683
1,2,3,4
9548,10555,12907,14872
8400,9281,9410,9421
1,2,3,4
7592,7613,8374,8838
6853,7164,7377,7544
8263,9553,10325,10446
1,2,3,4
9555,14718,14567,20414
1,2,3,4
9536,9540,9557,9961
1,2,3,4
1,2,3,4
8007,9543,9560,9949
1,2,3,4
317,395,400,532
5926,8037,8687,9525
1,2,3,4
9565,9067,12674,12797
5620,7752,9413,9566
9567,14718,3612,13529
9568,17001,33336,19859
1,2,3,4
5926,8037,8687,9525
3582,7833,8343,8863
1,2,3,4
9573,14796,7289,5804
1,2,3,4
317,395,400,532
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9580,17559,19353,26946
1,2,3,4
5780,9582,9865,10411
9583,10227,18429,19461
1553,5931,8205,8774
9585,9583,10227,12473
2125,5622,5724,5924
1,2,3,4
9588,8941,9590,9597
9589,10159,10160,12254
8941,9590,9597,12105
1,2,3,4
1,2,3,4
1,2,3,4
8637,9594,14476,12383
1,2,3,4
1,2,3,4
8941,9590,9597,12105
1,2,3,4
9599,10212,13077,23329
5620,7752,9413,9566
1,2,3,4
9602,12164,14068,14217
9060,9482,9502,9603
7425,7777,9604,10393
9605,11580,9815,18885
9606,32269,13332,13346
1,2,3,4
5800,9240,9249,9344
9609,8347,8355,9618
3556,8959,9610,13093
5800,9240,9249,9344
1,2,3,4
9613,11600,12453,15899
3568,8076,8085,8204
1,2,3,4
1,2,3,4
5957,7090,8242,8248
8347,8355,9618,29363
1328,1529,1537,1597
1,2,3,4
3568,8076,8085,8204
9622,10062,11606,11629
5957,7090,8242,8248
3582,7833,8343,8863
9625,15257,21369,32195
264,1389,2303,3385
9627,15434,8667,13367
9628,8715,9637,30723
9629,6853,7164,7377
1,2,3,4
9631,12420,16941,8709
1,2,3,4
1,2,3,4
9634,15312,17970,10225
4379,4417,4444,6835
9636,18210,9644,25451
9637,30723,25419,25443
1,2,3,4
3050,7458,7465,7775
1,2,3,4
1,2,3,4
1,2,3,4
9643,5552,2759,5551
9644,5620,7752,9413
9645,15505,16105,15754
9646,14567,3612,13529
9647,12298,13613,13690
1,2,3,4
9649,13489,1553,5931
1,2,3,4
9651,7296,8119,9685
1,2,3,4
1553,5931,8205,8774
5736,5746,8149,8275
1,2,3,4
1,2,3,4
1,2,3,4
1553,5931,8205,8774
1,2,3,4
1,2,3,4
9661,25414,12594,16824
9405,9662,16136,12653
1553,5931,8205,8774
5736,5746,8149,8275
8346,8704,8801,8807
1,2,3,4
9667,9526,11607,5620
264,1389,2303,3385
9669,12940,13106,16329
1,2,3,4
9671,28123,16342,7446
6853,7164,7377,7544
1,2,3,4
9674,9568,17001,33336
1,2,3,4
1,2,3,4
1,2,3,4
9678,10594,9931,9390
1,2,3,4
1,2,3,4
9681,7669,10071,5957
264,1389,2303,3385
3567,5733,5766,5782
9684,9160,9169,9693
7296,8119,9685,9694
264,1389,2303,3385
9198,9687,13987,14047
317,395,400,532
8034,8375,9054,9689
3596,9690,9708,10289
9691,32174,5957,7090
1,2,3,4
9160,9169,9693,22545
7296,8119,9685,9694
3386,5799,5991,7802
1,2,3,4
9697,2374,3412,17721
1,2,3,4
1,2,3,4
3590,3598,5914,7753
9701,10112,13630,15999
1,2,3,4
264,1389,2303,3385
1,2,3,4
1,2,3,4
3567,5733,5766,5782
9707,16633,22735,13632
3596,9690,9708,10289
1,2,3,4
9710,20069,29206,19276
9711,9720,71,106
1,2,3,4
264,1389,2303,3385
1,2,3,4
1,2,3,4
7227,9716,17831,22905
1,2,3,4
1,2,3,4
1,2,3,4
9720,9711,7936,8967
3567,5733,5766,5782
1,2,3,4
1,2,3,4
9724,9727,9746,3590
1,2,3,4
3590,3598,5914,7753
9724,9727,9746,3590
1,2,3,4
3580,9729,10402,12952
1,2,3,4
1,2,3,4
8699,8756,9732,9797
8158,8937,9733,9745
3590,3598,5914,7753
1,2,3,4
9545,9736,9743,19724
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9741,14755,16801,22668
264,1389,2303,3385
9545,9736,9743,19724
9744,5721,9028,12573
8158,8937,9733,9745
9724,9727,9746,3590
1,2,3,4
1,2,3,4
1,2,3,4
3590,3598,5914,7753
9751,26352,17816,5804
7547,9752,13057,14434
1,2,3,4
8034,8375,9054,9689
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9761,13332,13346,13641
1,2,3,4
7296,8119,9685,9694
7949,8272,8647,9764
1,2,3,4
6853,7164,7377,7544
9767,12712,13465,10228
9768,22662,17742,16713
9769,13045,14758,20539
9770,7679,10799,11283
9771,14576,9779,14158
9772,12315,10445,5722
264,1389,2303,3385
1328,1529,1537,1597
1,2,3,4
264,1389,2303,3385
1,2,3,4
1,2,3,4
9779,14158,22467,26775
7245,8975,8991,9780
1328,1529,1537,1597
6853,7164,7377,7544
9783,6853,7164,7377
9784,264,1389,2303
1,2,3,4
5929,9786,12657,16570
1,2,3,4
264,1389,2303,3385
264,1389,2303,3385
9790,17883,7570,11590
1,2,3,4
1328,1529,1537,1597
317,395,400,532
9794,5983,9172,14528
1,2,3,4
264,1389,2303,3385
8699,8756,9732,9797
9798,6983,7476,8147
3582,7833,8343,8863
3590,3598,5914,7753
5620,7752,9413,9566
1,2,3,4
1,2,3,4
9804,16144,9265,9276
9805,10353,10354,10406
264,1389,2303,3385
9807,6631,10118,10428
1,2,3,4
1,2,3,4
5781,9810,10462,13655
1,2,3,4
1,2,3,4
264,1389,2303,3385
1,2,3,4
9815,18885,23339,19654
9816,7788,8074,25552
1,2,3,4
9818,8894,10149,10592
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9823,12696,12699,18114
1,2,3,4
9825,17540,23172,25458
9826,8453,12048,12418
1,2,3,4
3590,3598,5914,7753
8264,9829,10546,11655
8631,9830,10399,18245
1,2,3,4
1,2,3,4
1,2,3,4
9834,14843,35318,16573
9835,9264,9844,13309
264,1389,2303,3385
1,2,3,4
9838,12839,12840,16394
1,2,3,4
9840,10062,11606,11629
1,2,3,4
264,1389,2303,3385
1,2,3,4
9264,9844,13309,13376
7592,7613,8374,8838
1,2,3,4
1,2,3,4
9115,9122,9848,13351
1,2,3,4
1,2,3,4
1,2,3,4
9852,10162,14973,15038
9853,15518,23068,10589
1,2,3,4
8111,8168,8295,8464
1,2,3,4
3050,7458,7465,7775
1,2,3,4
9859,14250,9077,9078
1,2,3,4
8783,9039,9861,10372
5736,5746,8149,8275
9863,12373,13690,9647
1,2,3,4
5780,9582,9865,10411
1,2,3,4
1,2,3,4
6983,7476,8147,8660
7537,8201,8926,9048
1,2,3,4
7526,9871,15562,13904
1,2,3,4
7537,8201,8926,9048
1,2,3,4
264,1389,2303,3385
1,2,3,4
1,2,3,4
9878,8729,14699,14700
1,2,3,4
8404,8413,8763,9880
1,2,3,4
264,1389,2303,3385
2100,3435,5614,5778
1,2,3,4
1,2,3,4
5736,5746,8149,8275
1,2,3,4
1,2,3,4
9889,5929,9786,12657
1,2,3,4
9891,9907,9047,8059
1,2,3,4
3050,7458,7465,7775
9894,8050,19489,18336
1,2,3,4
5715,5741,8131,8188
1,2,3,4
5736,5746,8149,8275
9899,7248,8337,8392
1,2,3,4
9901,7981,15830,12409
1,2,3,4
9903,15503,5300,30327
6853,7164,7377,7544
9905,998,3400,5610
1,2,3,4
9891,9907,9047,8059
1,2,3,4
9909,9975,13671,16711
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
9914,16616,29370,34512
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
8157,9919,10567,18488
9920,11889,7547,9752
9921,15175,20484,22490
1,2,3,4
9923,8261,8668,10260
1553,5931,8205,8774
9925,9529,7981,15830
1,2,3,4
9927,9937,10029,12461
1,2,3,4
9929,12508,13418,13663
1,2,3,4
9931,5976,15096,15598
1,2,3,4
1,2,3,4
1,2,3,4
9935,10067,12671,14654
1,2,3,4
9927,9937,10029,12461
8158,8937,9733,9745
1,2,3,4
8364,8424,9940,12136
1,2,3,4
9942,14780,12158,3567
9943,7981,15830,12409
6983,7476,8147,8660
5715,5741,8131,8188
9946,5701,5708,19059
9947,24171,15171,22744
1,2,3,4
8007,9543,9560,9949
1,2,3,4
9951,9966,12456,15602
1,2,3,4
1,2,3,4
9954,17399,10129,9805
1,2,3,4
1,2,3,4
1,2,3,4
1,2,3,4
17,1164,2943,9959
9960,14761,33620,17373
9536,9540,9557,9961
9962,19314,13658,14868
9963,13123,13212,14807
1,2,3,4
9965,13672,17902,33351
9951,9966,12456,15602
9967,15615,17345,20736
9968,15170,18328,19335
1,2,3,4
1,2,3,4
3558,8048,9971,14751
1,2,3,4
1,2,3,4
1,2,3,4
9975,9909,13671,16711
264,1389,2303,3385
1,2,3,4
1,2,3,4
1,2,3,4
9980,12242,1553,5931
1,2,3,4
9982,18202,14135,2126
9983,15104,15107,20665
1,2,3,4
2966,3426,3801,9985
7592,7613,8374,8838
7592,7613,8374,8838
9988,9951,9966,12456
1,2,3,4
9990,20545,8156,8475
9991,18531,18534,20542
1,2,3,4
264,1389,2303,3385
1,2,3,4
1,2,3,4
9996,9991,18531,18534
9460,9997,8007,9543
1,2,3,4
9999,10066,7248,8337
1,2,3,4
1,2,3,4
10002,12607,15658,15816
8228,8862,10003,12500
10004,19878,20278,20812
1,2,3,4
1,2,3,4
10007,12999,13004,13550
10008,18233,18475,18784
10009,11366,11347,6275
1,2,3,4
3613,5971,8650,8692
10012,10164,10368,12434
1,2,3,4
1,2,3,4
1,2,3,4
10016,12450,14528,5743
9345,10017,12379,12380
1,2,3,4
1,2,3,4
1,2,3,4
8699,8756,9732,9797
10022,22940,22902,11734
1,2,3,4
10025,12177,6325,6421
3576,8741,10026,10536
1,2,3,4
6853,7164,7377,7544
9927,9937,10029,12461
8111,8168,8295,8464
1,2,3,4
1,2,3,4
